zip,avg_payback_period,avg_needed_incentives,prop_adopt_1_years_-5500_incentive,prop_adopt_2_years_-5500_incentive,prop_adopt_3_years_-5500_incentive,prop_adopt_4_years_-5500_incentive,prop_adopt_5_years_-5500_incentive
93444,6.087806790036785,11607.30870753397,0.0,0.023,0.96,1.001,1.001
93445,6.093573501811503,11573.969638909775,0.0,0.029,0.973,0.997,1.0
93446,6.096469490901604,11538.951039466965,0.0,0.034,0.956,0.997,0.999
93449,6.100759476233805,11448.595481207143,0.0,0.044,0.94,0.998,1.002
93454,6.127179198821777,11674.677108452332,0.0,0.014,0.974,0.996,0.998
93455,6.124414333875444,11578.043126485603,0.0,0.031,0.959,1.001,1.002
93458,6.1267910092215665,11743.593181189572,0.0,0.009,0.982,0.997,0.999
93465,6.08850339288798,11526.094778863793,0.0,0.038,0.95,1.001,1.002
93534,7.234229503113912,12574.029126158031,0.0,0.0,0.757,0.999,1.001
93535,7.227102609522802,12479.45144370557,0.0,0.018,0.78,0.992,0.999
93536,5.749924206922059,11213.126907192984,0.0,0.038,0.965,0.997,0.999
93543,7.233402989761731,12621.48779189156,0.0,0.001,0.737,0.998,1.0
93550,7.225932642685594,12540.343117050925,0.0,0.008,0.765,0.995,1.001
93551,7.220185778018854,12440.729290316545,0.0,0.005,0.729,0.997,1.0
93552,7.225617504433752,12589.301973529802,0.0,0.009,0.758,0.996,0.998
93611,6.5281576298363,11975.959609575106,0.0,0.013,0.939,0.999,1.0
93612,6.525600535803457,12011.197871947696,0.0,0.02,0.969,0.997,0.999
93616,6.53947545783455,12062.504509981161,0.0,0.014,0.972,0.997,1.001
93618,6.502939483037216,11987.432103539768,0.0,0.013,0.968,0.998,1.001
93619,6.533316820521781,11880.004138838203,0.0,0.008,0.926,0.998,1.001
93625,6.545738214780288,11825.944730050367,0.0,0.038,0.935,0.994,1.0
93631,6.532397621452429,11976.131601471736,0.0,0.011,0.96,0.997,1.001
93635,6.530309807483467,12024.703776176912,0.0,0.015,0.971,0.996,1.0
93636,6.492299386085711,11898.836856002308,0.0,0.024,0.932,1.0,1.0
93637,6.498802627529791,11986.87550247682,0.0,0.008,0.961,0.995,1.0
93638,6.490111618357658,11978.054052999512,0.0,0.015,0.97,0.996,0.999
93646,6.541445919601787,12027.410970640085,0.0,0.013,0.964,0.999,1.002
93648,6.540287025450866,12040.523211801514,0.0,0.019,0.961,0.998,1.0
93650,6.543005373953371,12016.638046617167,0.0,0.025,0.974,0.995,1.0
93654,6.545432321786229,12051.179003765452,0.0,0.006,0.969,0.998,1.001
93657,6.519199650335492,12018.674357289712,0.0,0.009,0.959,1.001,1.001
93662,6.5320822217109695,11994.321878040662,0.0,0.022,0.964,0.999,1.001
93673,6.500865315876965,12070.791242978281,0.0,0.009,0.99,0.999,1.002
93701,6.5357656556237815,11927.43762215397,0.0,0.033,0.953,0.993,1.0
93702,6.539572752389495,12055.536302438026,0.0,0.001,0.962,0.999,1.001
93703,6.5364514741256015,11927.279216977313,0.0,0.035,0.958,0.995,1.0
93704,6.5366632769326865,11944.300545032876,0.0,0.018,0.946,0.995,1.0
93705,6.5430268348644836,12004.35297958093,0.0,0.018,0.967,0.993,0.999
93706,6.550756869818319,11792.101117992577,0.0,0.044,0.932,0.987,0.998
93710,6.549939458509244,11973.20462016982,0.0,0.018,0.964,0.994,1.001
93711,6.531630184156722,11961.594075512903,0.0,0.003,0.941,0.999,1.0
93720,6.535293162917394,11958.933593078964,0.0,0.008,0.952,0.997,1.0
93721,6.536259082782774,11997.544842978452,0.0,0.016,0.955,0.994,1.0
93722,6.539695643871717,12014.397022726556,0.0,0.014,0.966,0.996,1.001
93723,6.52761069052419,11990.060715683752,0.0,0.008,0.938,1.002,1.002
93725,6.536181251438522,12041.834185808364,0.0,0.012,0.968,0.999,1.001
93726,6.542125492403473,11994.086003765244,0.0,0.016,0.966,0.993,1.0
93727,6.536996334107119,11951.02449464874,0.0,0.024,0.955,0.998,1.0
93728,6.549470330411712,11951.98899879677,0.0,0.02,0.952,0.993,0.999
93730,6.534112454481786,11766.324235135082,0.0,0.014,0.909,0.996,0.999
93737,6.525089480225855,12016.667812043534,0.0,0.02,0.959,0.999,1.0
93901,6.5660311598224155,12021.274738641816,0.0,0.016,0.955,0.999,1.001
93905,6.564064826149172,12094.692662881465,0.0,0.006,0.966,0.998,0.998
93906,6.566750752127663,11994.695019159519,0.0,0.023,0.952,1.001,1.001
93907,6.570023933652563,12045.81547281389,0.0,0.003,0.941,0.998,1.0
93908,6.568340261886105,11792.370010566767,0.0,0.012,0.889,1.001,1.001
93923,6.564806722600883,11848.683617319293,0.0,0.015,0.893,1.0,1.001
93924,6.570158930786282,11752.547984425752,0.0,0.025,0.882,0.997,1.0
93933,6.575675591871259,12021.61495792708,0.0,0.008,0.938,0.998,0.999
93940,6.571195152683842,11977.680024989937,0.0,0.007,0.945,0.997,1.0
93950,6.569931914697395,11940.83251325247,0.0,0.018,0.929,0.996,0.999
93953,6.570677129260103,11757.234001812541,0.0,0.024,0.88,0.997,0.998
93955,6.565095500113782,12037.489938148512,0.0,0.019,0.958,0.997,0.999
94002,6.632470221800698,11642.15116302951,0.0,0.032,0.838,0.996,0.998
94005,6.637320655424839,11870.219529128239,0.0,0.008,0.88,0.999,1.0
94010,6.639540600690605,11715.72450683929,0.0,0.011,0.858,0.995,1.0
94014,6.630371769818591,12003.825966447455,0.0,0.011,0.924,0.998,0.999
94015,6.641225303466802,11878.66644809567,0.0,0.015,0.909,0.998,1.001
94018,6.628950999081743,11680.378227137278,0.0,0.025,0.828,1.0,1.0
94019,6.638379536332336,11793.39693835686,0.0,0.014,0.872,0.997,0.999
94022,6.467508052214634,11415.219746896957,0.0,0.05,0.806,0.999,0.999
94024,6.463568909693519,11394.705330627488,0.0,0.034,0.82,1.001,1.001
94025,6.631962772408992,11722.242172781795,0.0,0.011,0.848,0.999,1.0
94027,6.63123090809179,11516.69565343017,0.0,0.029,0.787,0.999,1.001
94028,6.629073780208994,11645.410393432185,0.0,0.017,0.817,0.999,0.999
94030,6.6363430028984105,11881.407767742983,0.0,0.004,0.87,0.998,1.001
94037,6.628120749107243,11771.796090942718,0.0,0.014,0.856,1.0,1.0
94038,6.627644263715935,11914.399913723173,0.0,0.011,0.894,1.001,1.001
94040,6.457638190200834,11587.189687886059,0.0,0.039,0.883,1.001,1.001
94041,6.462265925513933,11619.268174377652,0.0,0.035,0.88,1.0,1.001
94043,6.4663070093498325,11605.46521421655,0.0,0.039,0.858,0.999,0.999
94044,6.6353468658167145,11937.808699251105,0.0,0.005,0.893,1.0,1.0
94061,6.633322886468457,11878.186709240226,0.0,0.014,0.876,1.0,1.001
94062,6.630932475001191,11646.02114056881,0.0,0.021,0.832,0.998,1.0
94063,6.634072991210847,11959.073521673125,0.0,0.01,0.922,1.0,1.002
94065,6.628537032380058,11641.85702446058,0.0,0.026,0.848,1.0,1.001
94066,6.634434958390366,11951.22719876881,0.0,0.011,0.901,0.998,0.999
94070,6.634727579180406,11646.789862428466,0.0,0.019,0.828,0.997,0.998
94080,6.627319702771846,11876.241973793101,0.0,0.026,0.897,1.002,1.003
94085,6.467743477032049,11593.922632330168,0.0,0.031,0.881,0.998,1.0
94086,6.4683547091660945,11633.397910638827,0.0,0.032,0.875,0.995,0.998
94087,6.460110845216299,11535.174684209114,0.0,0.033,0.858,1.0,1.0
94089,6.460683090629344,11676.218998644603,0.0,0.02,0.894,0.998,0.999
94102,8.602196158820842,13250.023093091728,0.0,0.0,0.175,0.985,0.998
94103,8.601267351921965,13141.060975700337,0.0,0.0,0.236,0.979,0.999
94104,8.581317463677115,13310.61469667041,0.0,0.0,0.127,0.991,0.998
94105,8.610186492451547,12882.927373795535,0.0,0.0,0.407,0.947,1.0
94107,8.595196996064779,13041.850043833456,0.0,0.0,0.289,0.966,1.001
94108,8.594194030005033,13270.393039172734,0.0,0.0,0.156,0.986,1.001
94109,8.59211931303512,13140.5372734864,0.0,0.003,0.204,0.981,1.001
94110,8.589657766964867,13062.771935997744,0.0,0.003,0.256,0.971,0.999
94111,8.591772127864191,13102.691666440875,0.0,0.0,0.287,0.972,1.0
94112,7.162759211142204,12374.478065850386,0.0,0.002,0.763,0.994,0.998
94114,8.592352936252393,13029.58799480236,0.0,0.0,0.299,0.967,0.999
94115,8.578469305390577,13059.410617862475,0.0,0.007,0.258,0.973,0.998
94116,8.585149621850352,13138.097698046819,0.0,0.0,0.243,0.975,1.001
94117,8.584769524381102,13021.129985805253,0.0,0.0,0.299,0.965,0.997
94118,8.590492890248813,13120.935040478285,0.0,0.0,0.253,0.97,0.999
94121,8.597419508128652,13155.119476906306,0.0,0.0,0.224,0.973,1.0
94122,8.59624037930738,13136.844967160707,0.0,0.0,0.221,0.97,1.0
94123,8.588627281692805,13004.953839471984,0.0,0.0,0.321,0.961,1.0
94124,7.173419765998204,12384.070707188812,0.0,0.005,0.769,0.991,1.0
94127,8.579065920597925,12996.048888652622,0.0,0.005,0.314,0.973,1.0
94129,8.584036303506275,12916.543055980903,0.0,0.0,0.366,0.956,1.001
94130,8.586799126164376,13207.458924275772,0.0,0.003,0.181,0.986,1.001
94131,8.580781909170865,13015.207713683416,0.0,0.003,0.299,0.968,0.999
94132,7.169191367612729,12345.147038348223,0.0,0.001,0.746,0.997,1.0
94133,7.176069401845551,12253.15526762008,0.0,0.012,0.755,0.99,0.999
94134,7.169563203794733,12308.819733736695,0.0,0.012,0.76,0.991,0.999
94158,8.581274814411398,13034.17243968207,0.0,0.004,0.303,0.969,1.0
94301,6.474147740031687,11498.228905940476,0.0,0.038,0.847,0.997,0.999
94303,6.543762413448944,11736.108859657083,0.0,0.021,0.883,0.999,1.0
94304,6.463263360345571,11628.496634918354,0.0,0.035,0.881,0.998,0.999
94305,6.4835484488850845,11561.797093224928,0.0,0.054,0.884,0.994,1.0
94306,6.468917277814596,11542.484461470109,0.0,0.035,0.851,0.997,0.999
94401,6.636165457732436,11945.037157199014,0.0,0.017,0.918,0.998,1.0
94402,6.641093608016992,11725.343204310304,0.0,0.019,0.861,0.998,1.001
94403,6.645254328528434,11792.902768596177,0.0,0.018,0.864,0.999,1.002
94404,6.6426079569203,11780.010483050397,0.0,0.0,0.853,1.0,1.001
94501,6.556210746178442,11817.24368943577,0.0,0.018,0.906,0.996,0.998
94502,6.556365178268871,11605.755950104014,0.0,0.026,0.841,1.001,1.001
94503,6.713417136891064,12010.055004234084,0.0,0.011,0.912,0.999,1.001
94505,6.541889114560357,11785.666330708664,0.0,0.02,0.899,1.001,1.001
94506,6.546910142438023,11498.01794966391,0.0,0.026,0.821,0.999,1.0
94507,6.541140074079867,11465.082282031928,0.0,0.028,0.798,1.0,1.0
94508,6.705163747566501,12115.267115429113,0.0,0.005,0.926,0.999,0.999
94509,6.554059123273557,11973.695186454055,0.0,0.018,0.95,0.995,0.999
94510,6.58697480331217,11926.931769488614,0.0,0.01,0.913,1.0,1.002
94513,6.547227708964478,11864.821663403414,0.0,0.019,0.905,0.998,0.999
94514,6.548342782919943,12048.05965647595,0.0,0.007,0.971,0.998,1.0
94515,6.719322342322576,12033.244781133064,0.0,0.015,0.897,0.998,1.002
94517,6.550106258460609,11774.767931832448,0.0,0.036,0.896,0.998,1.0
94518,6.554813571923803,11874.934275564978,0.0,0.015,0.92,1.0,1.002
94519,6.544717941670866,11936.190391006123,0.0,0.013,0.94,0.999,1.0
94520,6.551477402963951,11997.112445445046,0.0,0.013,0.952,0.994,0.998
94521,6.541194954808905,11876.613551629891,0.0,0.016,0.921,1.001,1.001
94523,6.547821978336631,11813.783506148711,0.0,0.017,0.896,0.996,0.999
94525,6.557797714987936,11934.069631394734,0.0,0.015,0.926,0.994,0.998
94526,6.551575679314296,11639.60613379877,0.0,0.026,0.836,1.0,1.001
94530,6.547135099477314,11783.969892514237,0.0,0.031,0.903,0.995,0.998
94531,6.544323272901283,11913.565848788801,0.0,0.017,0.928,0.997,0.998
94533,6.58936873421423,12032.72291847644,0.0,0.011,0.958,0.998,1.0
94534,6.592594740745561,11865.22020152973,0.0,0.018,0.92,0.996,0.999
94535,6.589904814693407,12183.828990158712,0.0,0.0,0.987,1.001,1.002
94536,6.553570302305677,11825.33560234414,0.0,0.005,0.888,0.998,0.998
94538,6.564617883506595,11822.077883321397,0.0,0.005,0.903,0.999,1.001
94539,6.559193607574002,11542.296470782692,0.0,0.039,0.837,1.001,1.001
94541,6.569445916399915,11999.495034208425,0.0,0.005,0.935,0.998,1.0
94542,6.5644726472972925,11850.1259240751,0.0,0.01,0.893,0.996,1.0
94544,6.553468985829953,11897.27331384879,0.0,0.028,0.931,0.998,0.999
94545,6.563214561077944,11996.215336017609,0.0,0.005,0.93,0.999,1.0
94546,6.562620019523688,11893.110214702449,0.0,0.006,0.926,0.998,1.0
94547,6.545382615293589,11818.912489620201,0.0,0.022,0.912,0.998,1.0
94549,6.540023639031952,11576.454689583548,0.0,0.02,0.83,0.997,0.998
94550,6.5594396858279245,11760.04708539345,0.0,0.023,0.876,0.998,0.999
94551,6.559875967304561,11838.414145987243,0.0,0.031,0.895,1.001,1.001
94552,6.573605729211582,11581.176767321045,0.0,0.047,0.84,0.997,1.001
94553,6.54827258276886,11819.58282443595,0.0,0.029,0.912,0.999,1.001
94555,6.559228648405826,11650.455636139735,0.0,0.018,0.859,1.0,1.0
94556,6.545896162179443,11568.629619394145,0.0,0.032,0.851,0.998,0.999
94558,6.711733605672224,12038.49389565108,0.0,0.007,0.903,0.998,1.0
94559,6.710381126172242,12090.972814619367,0.0,0.007,0.927,0.999,1.0
94560,6.560074030418572,11804.431268148426,0.0,0.023,0.887,0.999,0.999
94561,6.544472931024184,11917.421580960607,0.0,0.021,0.938,1.0,1.0
94563,6.537997265235357,11543.385959800129,0.0,0.015,0.83,1.002,1.002
94564,6.5452286239352535,11951.242701217427,0.0,0.012,0.938,0.998,0.999
94565,6.54169261540311,11987.400481984667,0.0,0.02,0.953,1.0,1.0
94566,6.562091462589248,11645.59078529615,0.0,0.053,0.85,0.999,1.0
94568,6.562149938759752,11680.745595367234,0.0,0.019,0.863,1.0,1.001
94572,6.547164231553817,11960.051200570379,0.0,0.012,0.944,0.998,1.001
94574,6.707500553225242,11960.69317697626,0.0,0.007,0.878,1.0,1.0
94576,6.711018442467102,12101.831228640936,0.0,0.0,0.912,1.0,1.0
94577,6.5618773645521085,11879.076700440051,0.0,0.014,0.925,0.998,1.002
94578,6.561620344036124,11994.92575490332,0.0,0.011,0.952,0.996,0.999
94579,6.5626162746722265,11986.592416040645,0.0,0.016,0.948,0.998,1.001
94580,6.560788593344245,11981.867144751552,0.0,0.007,0.935,0.997,0.998
94582,6.5567291283102245,11574.383546656418,0.0,0.029,0.839,0.995,0.999
94583,6.55154578794935,11656.781231995139,0.0,0.039,0.865,0.998,1.0
94585,6.589226076621636,12032.190711736615,0.0,0.02,0.95,1.0,1.001
94587,6.563842155363311,11820.23935306282,0.0,0.025,0.893,0.998,0.999
94588,6.560000575619952,11725.736515630784,0.0,0.021,0.853,0.998,0.998
94589,6.585878229842465,11999.292762122326,0.0,0.022,0.954,0.998,0.999
94590,6.602556808160369,12042.095292235208,0.0,0.02,0.937,0.997,0.999
94591,6.5929994457418495,11961.077358532093,0.0,0.011,0.939,0.995,0.999
94592,6.587051481578716,12014.177825339495,0.0,0.002,0.938,0.999,1.0
94595,6.543223476729427,11944.863318592637,0.0,0.018,0.932,1.0,1.0
94596,6.542890700923289,11813.767195005828,0.0,0.01,0.909,1.0,1.002
94597,6.55588756866913,11842.010302732366,0.0,0.01,0.911,0.998,1.002
94598,6.545935557211992,11720.266359306986,0.0,0.03,0.863,1.0,1.001
94599,6.723736626839991,12095.920633719596,0.0,0.01,0.921,1.001,1.001
94601,6.574008704452379,11990.323107839986,0.0,0.013,0.953,0.996,1.0
94602,6.560631402617026,11767.856714767473,0.0,0.035,0.899,0.998,1.0
94603,6.562279574762247,12107.252697642753,0.0,0.009,0.971,0.997,0.999
94605,6.56797837805791,11826.917581788583,0.0,0.044,0.922,0.996,1.0
94606,6.565867178018695,11974.749189822382,0.0,0.02,0.941,0.995,0.998
94607,6.5663164657733475,11904.255684491689,0.0,0.012,0.916,0.998,1.002
94608,6.552340824203387,11818.430232781686,0.0,0.025,0.91,1.0,1.001
94609,6.565436539624223,11877.908875375311,0.0,0.021,0.918,0.998,1.0
94610,6.563575372613772,11810.136944105285,0.0,0.02,0.898,0.996,0.998
94611,6.5608363002388215,11708.259247496562,0.0,0.014,0.866,0.997,0.999
94612,6.580633180095224,11903.601833125696,0.0,0.015,0.914,0.996,0.999
94618,6.552905388817045,11553.43981188193,0.0,0.031,0.849,0.999,0.999
94619,6.56324679807845,11849.386184059947,0.0,0.021,0.91,0.999,1.0
94621,6.577028458663126,11984.718555495034,0.0,0.024,0.952,0.994,0.999
94702,6.567974815664857,11900.95559650606,0.0,0.014,0.906,0.999,1.0
94703,6.559947732176876,11838.584453657802,0.0,0.032,0.908,0.997,1.0
94704,6.594680959949895,11716.497958037879,0.0,0.054,0.918,0.989,1.001
94705,6.569109642682933,11709.974702131904,0.0,0.023,0.861,0.997,0.999
94706,6.56966009099587,11794.26536840403,0.0,0.023,0.895,0.998,1.0
94707,6.557275922849491,11627.45613900075,0.0,0.021,0.849,0.997,0.999
94708,6.558070878159067,11559.589572059234,0.0,0.039,0.833,0.999,1.0
94709,6.592967685158954,11784.927018580453,0.0,0.044,0.91,0.993,1.002
94710,6.565654879109149,11953.412243181207,0.0,0.006,0.917,0.999,1.0
94720,6.58062295905655,11560.188864335678,0.0,0.046,0.863,0.994,1.001
94801,6.546451835166224,12006.738757083282,0.0,0.019,0.954,0.999,1.001
94803,6.553421391641756,11915.970688600171,0.0,0.021,0.94,1.0,1.001
94804,6.551721398735436,11964.30781357019,0.0,0.022,0.947,0.998,1.001
94805,6.546173462521378,12005.756867011949,0.0,0.009,0.952,1.001,1.002
94806,6.552523029381295,12050.956713122241,0.0,0.007,0.968,0.997,1.0
94901,6.694224229025515,11975.649007406157,0.0,0.011,0.877,0.997,1.0
94903,6.687924726860683,11860.585009295626,0.0,0.023,0.892,0.994,0.999
94904,6.683078440961977,11835.06152252699,0.0,0.005,0.866,0.998,0.999
94920,6.683231682615394,11762.77941025548,0.0,0.01,0.827,0.998,0.998
94925,6.692940002232109,11648.042403234553,0.0,0.033,0.82,0.996,0.999
94928,6.768114859275652,12174.284215062939,0.0,0.013,0.924,1.0,1.002
94930,6.709119457762601,11928.035382343098,0.0,0.015,0.888,0.989,0.998
94931,6.76016626567173,12123.55937159078,0.0,0.021,0.913,1.001,1.003
94939,6.681199621983391,11787.967240530059,0.0,0.019,0.85,1.0,1.002
94941,6.690871844282628,11696.479138901102,0.0,0.036,0.82,0.998,1.0
94945,6.685035418981823,11978.16379597006,0.0,0.006,0.885,0.999,1.001
94947,6.695730250836574,11904.544350227827,0.0,0.016,0.883,0.994,0.998
94949,6.686724193158631,11991.543470299941,0.0,0.006,0.903,0.999,1.0
94951,6.7604556151360855,12029.26406092196,0.0,0.01,0.902,0.999,1.001
94952,6.767106189158437,12030.18068043134,0.0,0.021,0.887,0.997,1.0
94954,6.766788926576565,12093.72474957526,0.0,0.001,0.906,0.998,1.0
94957,6.67710710362538,11678.618380341013,0.0,0.0,0.808,1.001,1.001
94960,6.68107426912167,11791.63937409466,0.0,0.023,0.853,1.0,1.0
94965,6.682061733121648,11968.5037026914,0.0,0.005,0.874,0.996,0.998
95002,6.463444810235337,11858.42554213508,0.0,0.005,0.916,1.0,1.0
95003,6.64620179336438,11836.528301870281,0.0,0.023,0.888,0.998,1.0
95004,6.571285601919294,11785.230620628237,0.0,0.008,0.885,0.999,1.0
95005,6.64840947042328,12050.986587868383,0.0,0.0,0.929,0.997,0.998
95006,6.6476377771864374,11948.890532035946,0.0,0.014,0.91,0.998,0.999
95007,6.645203891914309,11819.459853033572,0.0,0.0,0.853,1.0,1.0
95008,6.4692850650671705,11692.233287231316,0.0,0.038,0.899,0.997,0.999
95010,6.645431192948075,12081.327366742275,0.0,0.018,0.938,0.996,0.998
95012,6.572015296195812,12124.750037878477,0.0,0.011,0.982,0.999,1.001
95014,6.46546461445327,11470.496062774895,0.0,0.05,0.847,1.0,1.001
95018,6.643131819284394,11956.796202817632,0.0,0.012,0.91,0.997,0.999
95019,6.645471081437973,12160.619045287833,0.0,0.008,0.948,0.996,0.999
95020,6.468301434256424,11798.23985612773,0.0,0.025,0.915,1.0,1.0
95023,6.30708026966638,11795.993043234976,0.0,0.011,0.952,0.999,1.0
95030,6.467862281843686,11408.650781429556,0.0,0.054,0.834,0.999,1.002
95032,6.46819138481612,11594.471828360725,0.0,0.022,0.854,1.0,1.001
95033,6.637567527593267,11792.19789353503,0.0,0.014,0.86,0.998,0.999
95035,6.4632616625076,11673.854094675793,0.0,0.017,0.877,1.001,1.002
95037,6.466938061129447,11729.547640050363,0.0,0.002,0.897,0.998,0.999
95039,6.584151306864231,11979.582649472763,0.0,0.027,0.961,0.994,0.999
95043,6.359186470174731,11807.779911936534,0.0,0.017,0.94,1.002,1.002
95045,6.300269826866192,11726.119268036475,0.0,0.029,0.941,1.001,1.001
95050,6.4727746897474185,11730.826673516198,0.0,0.032,0.894,0.999,1.001
95051,6.473245211618287,11660.960165435703,0.0,0.027,0.87,0.999,1.001
95054,6.469252798170803,11617.12942406537,0.0,0.028,0.86,0.998,0.998
95060,6.6549730777212615,11939.048740364933,0.0,0.021,0.896,0.995,0.999
95062,6.653386482729969,11948.89603547647,0.0,0.028,0.9,0.998,1.0
95064,6.68789702705033,11841.8594839782,0.0,0.052,0.89,0.991,1.0
95065,6.645188520695468,11963.678105379104,0.0,0.01,0.905,0.999,0.999
95066,6.64877053008472,11933.856832355019,0.0,0.014,0.887,0.998,0.999
95070,6.468431752853465,11466.331758036056,0.0,0.036,0.838,1.0,1.001
95073,6.651786406772326,11918.039596549868,0.0,0.011,0.91,0.997,1.001
95076,6.646285786349137,12038.342702054191,0.0,0.016,0.934,0.996,0.999
95110,6.458399858160644,11771.096155109262,0.0,0.011,0.914,1.002,1.002
95111,6.469357539647391,11903.266885929941,0.0,0.011,0.944,0.999,1.001
95112,6.477195875695715,11813.047566984613,0.0,0.034,0.935,0.996,1.001
95113,6.483118780992012,11683.614189378664,0.0,0.023,0.896,0.996,1.0
95116,6.475500519979077,11877.25194431307,0.0,0.02,0.947,0.995,0.999
95117,6.465723480694972,11830.087103428345,0.0,0.02,0.927,1.0,1.001
95118,6.464350088233805,11742.9491796099,0.0,0.015,0.894,0.999,0.999
95119,6.471235722023243,11719.86200589594,0.0,0.028,0.901,0.999,1.0
95120,6.464485439748882,11445.75185557403,0.0,0.045,0.823,1.0,1.0
95121,6.464581330689083,11778.671195767209,0.0,0.035,0.913,1.0,1.0
95122,6.468698978946833,11913.525681242782,0.0,0.01,0.944,1.0,1.0
95123,6.468387573812779,11747.203439948878,0.0,0.042,0.905,0.999,1.0
95124,6.46502990188779,11597.224312819271,0.0,0.054,0.871,0.999,0.999
