,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
843,189478.29160609047,[10588.15678699],[0.73540295],[12633.11509477],2.5216276888194817e-09,[0.83662858],[0.00619716],[17178.49398187],[-2466.91303023],15100.028125,[9025.49415861],[20532.99921084],[-3354.50522897],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.13764649]
898,188974.44158541618,[10815.96408103],[0.71991379],[12633.11509477],2.5283509374899654e-09,[0.83662858],[0.00634737],[17548.09431065],[-2466.91303023],15100.028125,[9219.68030857],[20974.772702],[-3426.67839135],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.16212329]
947,2669818.1354075796,[10515.29593095],[0.74049858],[12633.11509477],2.532519307702099e-09,[0.83662858],[0.00043679],[17060.282682],[-2466.91303023],15100.028125,[8963.38653745],[20391.70437269],[-3331.42169069],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.12981794]
26,8637.10738215351,[5354.23669055],[1.45428044],[12633.11509477],2.552212899323353e-09,[0.83662858],[0.06874811],[8686.84933709],[-2466.91303023],15100.028125,[4564.02686006],[10383.16110664],[-1696.31176955],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[0.57528696]
891,185769.12677778827,[10931.40163525],[0.71231137],[12633.11509477],2.5719758435192136e-09,[0.83662858],[0.0065258],[17735.38312498],[-2466.91303023],15100.028125,[9318.08090768],[21198.63406498],[-3463.25094],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.1745265]
907,185481.18168472958,[10978.44663176],[0.70925897],[12633.11509477],2.575968635763041e-09,[0.83662858],[0.00656406],[17811.71011991],[-2466.91303023],15100.028125,[9358.18272613],[21289.86570196],[-3478.15558205],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.17958125]
849,185193.88072390988,[10681.14102511],[0.72900093],[12633.11509477],2.5799648707423146e-09,[0.83662858],[0.00639621],[17329.35396695],[-2466.91303023],15100.028125,[9104.75523444],[20713.31815835],[-3383.9641914],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.1476372]
16,8529.062483716285,[5842.29923804],[1.33279063],[12633.11509477],2.584543953765038e-09,[0.83662858],[0.07596509],[9478.69438657],[-2466.91303023],15100.028125,[4980.05825817],[11329.63253733],[-1850.93815076],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[0.62772694]
895,184490.49137652433,[11134.62911595],[0.69931038],[12633.11509477],2.5898012573938377e-09,[0.83662858],[0.00669319],[18065.1045415],[-2466.91303023],15100.028125,[9491.31487813],[21592.74134775],[-3527.63680625],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.19636231]
867,184007.42510281512,[11045.16662802],[0.70497458],[12633.11509477],2.596600144136357e-09,[0.83662858],[0.00665685],[17919.95833319],[-2466.91303023],15100.028125,[9415.05579182],[21419.2519264],[-3499.29359321],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.18675]
863,182986.68135330075,[10539.3929104],[0.73880552],[12633.11509477],2.6110846046856906e-09,[0.83662858],[0.00638745],[17099.37823233],[-2466.91303023],15100.028125,[8983.92714255],[20438.43424929],[-3339.05601696],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.13240705]
913,182896.36921932542,[10843.27872958],[0.7181003],[12633.11509477],2.612373928381102e-09,[0.83662858],[0.00657487],[17592.41028889],[-2466.91303023],15100.028125,[9242.96370019],[21027.74241792],[-3435.33212903],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.16505811]
844,182487.40603014428,[10515.50117172],[0.74048413],[12633.11509477],2.618228385936973e-09,[0.83662858],[0.00639041],[17060.61566983],[-2466.91303023],15100.028125,[8963.56148757],[20392.10238423],[-3331.4867144],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.12983999]
870,182021.31379448005,[10980.90507214],[0.70910017],[12633.11509477],2.6249327432259152e-09,[0.83662858],[0.00669033],[17815.6987559],[-2466.91303023],15100.028125,[9360.27833538],[21294.63321299],[-3478.93445709],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.1798454]
915,181753.18124260334,[10392.40987444],[0.74925468],[12633.11509477],2.6288051921708743e-09,[0.83662858],[0.00634112],[16860.90922876],[-2466.91303023],15100.028125,[8858.63672995],[20153.39856064],[-3292.48933188],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.11661443]
883,181560.92756414358,[10761.12816911],[0.72358228],[12633.11509477],2.6315888167917086e-09,[0.83662858],[0.00657305],[17459.12713706],[-2466.91303023],15100.028125,[9172.93740396],[20868.43259401],[-3409.30545695],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.15623143]
845,181463.573470947,[10937.2739824],[0.71192892],[12633.11509477],2.63300064803709e-09,[0.83662858],[0.00668423],[17744.91056985],[-2466.91303023],15100.028125,[9323.0865792],[21210.02196769],[-3465.11139784],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.17515745]
894,181033.64821303322,[11061.9020425],[0.70390803],[12633.11509477],2.639253593242959e-09,[0.83662858],[0.00677645],[17947.11029389],[-2466.91303023],15100.028125,[9429.32129513],[21451.70594642],[-3504.59565253],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.18854814]
