,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
4,9798.82244038778,[5785.81349223],[1.08236522],[18259.07345387],1.0032598887577394e-09,[1.20920791],[0.11767869],[16869.60469607],[3159.04532887],15100.028125,[6132.28775011],[13950.95463151],[2918.65006456],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.11719028]
957,3473135.1422615475,[10656.18296043],[0.58767415],[18259.07345387],1.031106873829356e-09,[1.20920791],[0.00061149],[31070.06376073],[3159.04532887],15100.028125,[11294.31156378],[25694.5588076],[5375.50495314],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.05761628]
10,9453.84626903622,[5679.57857359],[1.10261056],[18259.07345387],1.0398694067724131e-09,[1.20920791],[0.11973328],[16559.85722757],[3159.04532887],15100.028125,[6019.69112198],[13694.79730251],[2865.05992506],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.09667724]
932,3441374.1697316035,[9957.43477997],[0.62891331],[18259.07345387],1.0406231180620152e-09,[1.20920791],[0.00057666],[29032.73476592],[3159.04532887],15100.028125,[10553.71995758],[24009.71290348],[5023.02186243],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.92269409]
23,9441.585238398864,[5255.84496834],[1.19150457],[18259.07345387],1.0412198018949854e-09,[1.20920791],[0.11094428],[15324.38387079],[3159.04532887],15100.028125,[5570.58290232],[12673.07610278],[2651.307768],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.01485797]
32,9359.621785529635,[5197.77147858],[1.20481698],[18259.07345387],1.0503379021894942e-09,[1.20920791],[0.11067924],[15155.05991715],[3159.04532887],15100.028125,[5509.0317738],[12533.0472854],[2622.01263174],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.00364448]
908,3388290.381144927,[10123.72881847],[0.61858268],[18259.07345387],1.0569263894418862e-09,[1.20920791],[0.00059548],[29517.59565825],[3159.04532887],15100.028125,[10729.97225063],[24410.68687018],[5106.90878807],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.95480402]
16,9288.759144336047,[5859.71216902],[1.06871517],[18259.07345387],1.0583507827840206e-09,[1.20920791],[0.12572623],[17085.06989672],[3159.04532887],15100.028125,[6210.61173188],[14129.14169002],[2955.92820671],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.13145948]
6,9143.811426913497,[5948.59900132],[1.05274592],[18259.07345387],1.0751277615551909e-09,[1.20920791],[0.12965663],[17344.23582481],[3159.04532887],15100.028125,[6304.82141104],[14343.46871012],[3000.76711469],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.14862275]
24,9097.198411267498,[6209.18416083],[1.0085646],[18259.07345387],1.0806365945942449e-09,[1.20920791],[0.13602984],[18104.01984421],[3159.04532887],15100.028125,[6581.01129923],[14971.80070576],[3132.21913845],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.19893948]
945,3303115.159767435,[10042.36534073],[0.62359445],[18259.07345387],1.0841806433343738e-09,[1.20920791],[0.00060593],[29280.36545581],[3159.04532887],15100.028125,[10643.73645017],[24214.50042413],[5065.86503167],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.93909344]
22,9048.848802357435,[5557.93465748],[1.12674288],[18259.07345387],1.086410628160694e-09,[1.20920791],[0.12241296],[16205.18198938],[3159.04532887],15100.028125,[5890.76275302],[13401.48526312],[2803.69672625],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.07318886]
912,3267345.219957382,[10237.58547184],[0.61170315],[18259.07345387],1.096049935908178e-09,[1.20920791],[0.00062447],[29849.56569789],[3159.04532887],15100.028125,[10850.64702897],[24685.22199091],[5164.34370697],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.97678875]
925,3208916.799360103,[10219.16198146],[0.61280595],[18259.07345387],1.1160069714609959e-09,[1.20920791],[0.00063469],[29795.84861899],[3159.04532887],15100.028125,[10831.12027711],[24640.79863043],[5155.04998856],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.97323133]
33,8783.39182507071,[5647.56862179],[1.10886007],[18259.07345387],1.1192447868988403e-09,[1.20920791],[0.12814644],[16466.52631845],[3159.04532887],15100.028125,[5985.76430502],[13617.61379392],[2848.91252453],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.0904964]
27,8522.828492337005,[4968.24895731],[1.26047695],[18259.07345387],1.1534627876577904e-09,[1.20920791],[0.1161788],[14485.84473973],[3159.04532887],15100.028125,[5265.76466064],[11979.61460295],[2506.23013678],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[0.95932568]
2,8463.2538232236,[6025.39719203],[1.03932788],[18259.07345387],1.161582261012208e-09,[1.20920791],[0.14189125],[17568.15509224],[3159.04532887],15100.028125,[6386.21853951],[14528.64717738],[3039.50791485],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.16345181]
34,8307.70407055497,[6376.10807232],[0.98216079],[18259.07345387],1.1833312101647323e-09,[1.20920791],[0.15296144],[18590.71724725],[3159.04532887],15100.028125,[6757.93118423],[15374.29344412],[3216.42380314],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.23117103]
35,8305.25509004609,[6149.38478055],[1.01837233],[18259.07345387],1.183680140454991e-09,[1.20920791],[0.14756589],[17929.66373894],[3159.04532887],15100.028125,[6517.63092798],[14827.61036116],[3102.05337778],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.18739274]
919,2985914.2831976796,[10338.08273082],[0.60575674],[18259.07345387],1.1993557682067902e-09,[1.20920791],[0.00069003],[30142.58396304],[3159.04532887],15100.028125,[10957.1624068],[24927.54447547],[5215.03948757],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.9961939]
17,8069.999134604328,[5936.4474804],[1.05490082],[18259.07345387],1.2181866872012109e-09,[1.20920791],[0.14660894],[17308.80582786],[3159.04532887],15100.028125,[6291.94221558],[14314.16854044],[2994.63728743],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.1462764]
985,2917656.9248529742,[10183.21871169],[0.61496895],[18259.07345387],1.2274141926760774e-09,[1.20920791],[0.0006956],[29691.04939702],[3159.04532887],15100.028125,[10793.02460168],[24554.13096883],[5136.91842819],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.966291]
991,2895134.538379301,[10342.22194438],[0.6055143],[18259.07345387],1.2369627288301857e-09,[1.20920791],[0.00071195],[30154.65260243],[3159.04532887],15100.028125,[10961.5494906],[24937.52509111],[5217.12751132],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.99699314]
25,7890.564998124939,[5925.99053819],[1.05676229],[18259.07345387],1.245888667520818e-09,[1.20920791],[0.14967875],[17278.31668722],[3159.04532887],15100.028125,[6280.85907599],[14288.95439787],[2989.36228935],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.14425725]
941,2825306.5849980954,[10448.29229682],[0.59936716],[18259.07345387],1.2675344820769578e-09,[1.20920791],[0.00073703],[30463.92024787],[3159.04532887],15100.028125,[11073.97169775],[25193.28561237],[5270.6346355],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.0174744]
935,2785257.6835346776,[9897.2674009],[0.6327366],[18259.07345387],1.285760215327521e-09,[1.20920791],[0.0007082],[28857.30569238],[3159.04532887],15100.028125,[10489.9495505],[23864.63522739],[4992.67046499],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.91107629]
936,2757886.0423329873,[10917.53431816],[0.57360601],[18259.07345387],1.298521209344367e-09,[1.20920791],[0.00078896],[31832.08177215],[3159.04532887],15100.028125,[11571.31353276],[26324.73828703],[5507.34348512],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.10808096]
11,7493.920205021223,[6596.53468963],[0.94934138],[18259.07345387],1.3118321576086816e-09,[1.20920791],[0.17543413],[19233.41164165],[3159.04532887],15100.028125,[6991.55769966],[15905.79376672],[3327.61787493],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.2737335]
967,2658559.418482154,[10598.40805471],[0.59087773],[18259.07345387],1.3470353508099406e-09,[1.20920791],[0.00079451],[30901.61038384],[3159.04532887],15100.028125,[11233.07689953],[25555.24994643],[5346.36043741],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.04646045]
923,2639100.568016549,[9859.30104562],[0.63517315],[18259.07345387],1.3569674313759319e-09,[1.20920791],[0.00074456],[28746.60779205],[3159.04532887],15100.028125,[10449.7096403],[23773.08943167],[4973.51836038],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.90374531]
