,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
59,5616.088698107842,[5779.29345718],[1.62828964],[19053.53994301],6.819926165880499,[1.47212507],[0.14242193],[11701.56676225],[6110.65869301],12942.88125,[4076.2864497],[7948.75857692],[3752.80818533],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.90409288]
950,3597071.5654259,[10845.79158714],[0.86765116],[19053.53994301],6.8475216374718455,[1.47212507],[0.0004173],[21959.9082979],[6110.65869301],12942.88125,[7649.8197592],[14917.14853045],[7042.75976746],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.6966785]
32,5532.843795901721,[6490.20037761],[1.44993423],[19053.53994301],6.9225359824005706,[1.47212507],[0.16234757],[13140.96845604],[6110.65869301],12942.88125,[4577.70764734],[8926.5299123],[4214.43854374],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.01530472]
172,24988.517554947277,[7833.78254076],[1.20125413],[19053.53994301],6.972302470455139,[1.47212507],[0.04338775],[15861.37303476],[6110.65869301],12942.88125,[5525.37119934],[10774.47383871],[5086.89919604],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.22549012]
216,24944.767982849648,[7776.43036226],[1.21011354],[19053.53994301],6.984530896465251,[1.47212507],[0.04314564],[15745.2497836],[6110.65869301],12942.88125,[5484.9192116],[10695.59246262],[5049.65732098],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.21651814]
173,24877.89748537122,[7060.20632979],[1.33287375],[19053.53994301],7.003304953074122,[1.47212507],[0.03927714],[14295.08232025],[6110.65869301],12942.88125,[4979.74771613],[9710.50804645],[4584.5742738],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.1044745]
185,24746.482373256953,[7373.45316203],[1.2762492],[19053.53994301],7.040495697669534,[1.47212507],[0.04123762],[14929.32571829],[6110.65869301],12942.88125,[5200.68887912],[10141.34331428],[4787.98240401],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.15347776]
195,24670.773973787764,[7853.64792716],[1.19821563],[19053.53994301],7.0621012079509144,[1.47212507],[0.044058],[15901.59527766],[6110.65869301],12942.88125,[5539.38277463],[10801.79641053],[5099.79886713],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.22859779]
203,24638.66242584621,[7712.77711346],[1.22010056],[19053.53994301],7.071305238493957,[1.47212507],[0.04332412],[15616.36850321],[6110.65869301],12942.88125,[5440.02291459],[10608.04468345],[5008.32381976],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.20656044]
197,24483.049144611363,[7536.25309234],[1.24867936],[19053.53994301],7.116250171793549,[1.47212507],[0.04260161],[15258.95325278],[6110.65869301],12942.88125,[5315.51591721],[10365.25603855],[4893.69721423],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.17894563]
