panels_1_years_-2000_incentive,panels_2_years_-2000_incentive,panels_3_years_-2000_incentive,panels_4_years_-2000_incentive,panels_5_years_-2000_incentive,zip
0,0,0,0,0,11763
0,0,0,0,0,11764
0,0,0,0,0,11765
0,0,0,0,0,11766
0,0,0,0,0,11767
0,0,0,0,0,11768
0,0,0,0,0,11769
0,0,0,0,0,11771
0,0,0,0,0,11772
0,0,0,0,0,11776
0,0,0,0,0,11777
0,0,0,0,0,11779
0,0,0,0,0,11780
0,0,0,0,0,11782
0,0,0,0,0,11783
0,0,0,0,0,11784
0,0,0,0,0,11787
0,0,0,0,0,11788
0,0,0,0,0,11790
0,0,0,0,0,11791
0,0,0,0,0,11793
0,0,0,0,0,11795
0,0,0,0,0,11796
0,0,0,0,0,11797
